train_loss,train_loss_unweighted,val_loss,train_acc,val_acc,val_bal_acc
0.6363256065930012,0.8351830522947512,0.8066980494696977,0.3310498373009077,0.353938185443669,0.5
0.5964820898749033,0.787015218096944,0.646742343427177,0.4052920020551464,0.6261216350947159,0.6902690836376282
0.5489798715607028,0.7046891946685623,0.618756738997409,0.5439287549237883,0.6480558325024925,0.7142496957050948
0.49216728361323797,0.6068888519965412,0.4790730730427108,0.6644117143346463,0.7896311066799602,0.8021648408972353
0.4509838572010273,0.5314866492276241,0.4243438281601709,0.7408802877205001,0.8155533399800599,0.8120370370370371
0.4249361236223233,0.4853465246110976,0.48057373582663115,0.7771022435348519,0.7826520438683948,0.8088636758824552
0.40654320899275276,0.45955633135114676,0.373508724175089,0.7920020551464292,0.8384845463609173,0.806857503042949
0.39287224514555047,0.43865612220184347,0.4330462667188521,0.8057030313409831,0.8095712861415753,0.8258759346200661
0.39079222444966144,0.4357305351012495,0.4043738461681758,0.8115259462236685,0.8245264207377866,0.8310815510346027
0.3786608166616244,0.42088541547756814,0.494172343852394,0.819147114231889,0.7866400797607178,0.8157711702312641
0.3689381586482497,0.4105856345469136,0.3625138341964539,0.821544785065936,0.8414755732801595,0.836556685793775
0.36857526472607466,0.4083008248525483,0.36736802652790207,0.8284809042644289,0.8374875373878365,0.8341071118066423
0.36010248161052305,0.39842515289119956,0.35587190249089823,0.8298510018838843,0.8514456630109671,0.8410885063467224
0.35593606450721443,0.39606923172685826,0.3484988838196514,0.8344750813495462,0.8594217347956131,0.8364349678316814
0.3455710778917877,0.3841445859745566,0.3464782653842586,0.8393560541188559,0.8574277168494516,0.8368022952529994
0.344605935438587,0.38420339529696834,0.34973000209863975,0.8404692584346635,0.8594217347956131,0.8440771170231264
0.3369520599965793,0.37371874404272043,0.39597660829039183,0.8434663469772221,0.8344965104685942,0.8407081377151799
0.3382940549906812,0.37693825048684954,0.35016047816393026,0.8424387737626305,0.8554336989032901,0.8422643888019475
0.3336092477119179,0.3727810613748492,0.3569248242606432,0.8470628532282926,0.8514456630109671,0.8436358894105374
