train_loss,train_loss_unweighted,val_loss,train_acc,val_acc,val_bal_acc
0.6073492172726614,0.7254045530317073,0.6042881144159963,0.4672762271414822,0.6867704280155642,0.7078517617331899
0.48514090073502597,0.5454827077999916,0.45254703173377636,0.7497593840230992,0.8171206225680934,0.8006176594450423
0.4525967781689827,0.48152250858465373,0.4295213972780027,0.7967597048444016,0.8210116731517509,0.8142342426652941
0.42949612929647385,0.4516695709155085,0.4203098226150186,0.8091113249919795,0.8249027237354085,0.8189290783460452
0.41608465219829033,0.4370567760752071,0.42332667831316995,0.8134424125761951,0.8093385214007782,0.7864239701776551
0.4055970918397931,0.42421967129620136,0.45341796222132,0.8235482836060315,0.8054474708171206,0.8146709715658291
0.3894081699626355,0.4094852659807092,0.399892763868844,0.8290022457491177,0.8326848249027238,0.834495344157971
0.37880762063389906,0.39695476741793834,0.3834680500313466,0.8325312800769971,0.8365758754863813,0.8254644143933367
0.3638097928920005,0.3813573849298727,0.42235786070619574,0.8387872954764196,0.8229571984435797,0.8296211376787859
0.35043532351844003,0.36999790489023454,0.366374788117316,0.8474494706448508,0.8540856031128404,0.8486500397735248
0.347893005591346,0.36739727530603344,0.39249327239591325,0.8471286493423164,0.8365758754863813,0.8364450267496452
0.32479991322340857,0.34805887058869667,0.37065800476514876,0.8529034327879371,0.8404669260700389,0.8363358445245114
0.30886893850662483,0.33211833166892535,0.36690755072502773,0.8644529996791787,0.8560311284046692,0.8461934397080155
0.30452335392354124,0.33129310144190993,0.38621727669981204,0.8647738209817132,0.8501945525291829,0.8487592219986586
0.2919270752961719,0.3196308401424915,0.3700430915049542,0.8707090150786012,0.8521400778210116,0.8442437571163415
0.27065718137170014,0.29854139405487057,0.38043187970317294,0.8817773500160411,0.8560311284046692,0.8503111693416312
0.2653224177856953,0.2940011333876173,0.400545327000117,0.8825794032723773,0.857976653696498,0.8554037402710839
0.2621275468188331,0.29217018346240364,0.4002202742946867,0.8854667949951877,0.8540856031128404,0.8520814811348713
0.25706116823114417,0.28818435255135716,0.40102829318855987,0.8891562399743344,0.8463035019455253,0.8447506745901767
0.249480782892408,0.28083728597567253,0.3850538765554994,0.890920757138274,0.8482490272373541,0.8340586152574361
0.23282139852791212,0.26470683752668184,0.39979715282206174,0.8997433429579724,0.8599221789883269,0.8556922932946516
0.2296244368975385,0.26296114321125214,0.40494340340378565,0.9024703240295155,0.8521400778210116,0.84561633366088
0.2233021476921226,0.25603250559224583,0.39579272407907923,0.903432787937119,0.8599221789883269,0.8543197167501131
0.22977034795884715,0.26305072077926167,0.4036162011252883,0.8978184151427655,0.8560311284046692,0.8509974576139004
0.22367834434376951,0.2553208090907532,0.4004175457088748,0.9040744305421881,0.8540856031128404,0.8472774632289863
0.21260098939451377,0.24606626573800658,0.4100106269019703,0.9071222329162656,0.8560311284046692,0.8516837458861697
0.21521669719935918,0.24820592284279067,0.4234583778922892,0.9120949631055502,0.857976653696498,0.8567763168156224
0.2119871029342869,0.24498365589506854,0.4193864844427788,0.9087263394289381,0.8560311284046692,0.8530563224307083
0.20867061408467885,0.240413462605123,0.4040991524669273,0.9122553737568174,0.8560311284046692,0.8482523045248234
0.20688137349206207,0.24100090383546338,0.42282834349395815,0.9149823548283607,0.8599221789883269,0.8563785815669209
0.20148940733372495,0.23465056434861734,0.41326836296918906,0.9143407122232916,0.857976653696498,0.8519722989097376
0.20127170982558185,0.23428971104068103,0.4221232002818457,0.9135386589669554,0.8599221789883269,0.8550060050223824
0.19982527924494212,0.23387894076455049,0.41446451829376735,0.9162656400384985,0.8599221789883269,0.8543197167501131
0.19856510483706116,0.23156020530990426,0.4190600957533033,0.9145011228745589,0.8618677042801557,0.8566671345904887
0.19582627543968614,0.22826803649393534,0.4333313640627416,0.9181905678537055,0.8540856031128404,0.851395192862602
0.1933436022093176,0.22698277815397175,0.42038139732779234,0.9149823548283607,0.8599221789883269,0.8543197167501131
0.1969725485768003,0.23126587954122438,0.41650191325592856,0.9145011228745589,0.8560311284046692,0.8496248810693618
