train_loss,train_loss_unweighted,val_loss,train_acc,val_acc,val_bal_acc
0.6337864793068844,0.7351820214615451,0.6537420042042662,0.41093835242771415,0.6141215106732348,0.6478132516947299
0.5569634267819493,0.650213172965146,0.5742317128846994,0.6252045826513911,0.6962233169129721,0.7155204460966542
0.5030692088038168,0.5745138875526349,0.5129084964886871,0.7030823786142935,0.7487684729064039,0.7555926087907281
0.4608488469194078,0.5140164142349543,0.49660063935030857,0.7509547190398255,0.7651888341543513,0.7734036737371528
0.4317704181136554,0.4784629715802692,0.5310393911472878,0.7768685215493726,0.7389162561576355,0.7568609228077848
0.40825029230481996,0.45144861725205226,0.4410824799185316,0.7917348608837971,0.7980295566502463,0.79815766455281
0.3900068770795329,0.4282779111864784,0.4247227920883003,0.8055100927441353,0.8045977011494253,0.8013229827246884
0.37210344104121695,0.40929882981968396,0.4185140351160798,0.8154664484451718,0.819376026272578,0.8207686420293024
0.36643668051567224,0.39903932822836724,0.42399808407221323,0.8236497545008183,0.8177339901477833,0.8220150885633064
0.3461928925615676,0.38136028593118504,0.40439131410642604,0.8355155482815058,0.80623973727422,0.7938661710037175
0.34089616523518046,0.375347272480243,0.44823918142929453,0.8367430441898527,0.7947454844006568,0.7738683577520227
0.33553191039058855,0.37084260408955066,0.41103084030605497,0.8411074740861975,0.8308702791461412,0.8368849770391428
0.33109956327774975,0.3638092691756569,0.46357028501961617,0.8453355155482815,0.7947454844006568,0.8084135141045266
0.31332318705089485,0.3488057306634879,0.3709919885265808,0.8528368794326241,0.8440065681444991,0.8420511699103432
0.3119128849164294,0.3454017596887359,0.39641939898821327,0.8551554828150573,0.8357963875205254,0.842073037393396
0.30953427529764255,0.3447557993586832,0.3646504342653873,0.8554282596835788,0.8407224958949097,0.8332877760769736
0.3064765294457939,0.34139430976944807,0.3786370415601433,0.8536552100381888,0.8226600985221675,0.8105127924775859
0.29058179128823614,0.3254223486730718,0.35407721399282194,0.8629296235679215,0.8538587848932676,0.8493221080253662
0.286686163682204,0.32213247698704794,0.3499572591241357,0.8683851609383524,0.8571428571428571,0.85265143232014
0.286532543619929,0.31955474354956753,0.36215602382650514,0.8675668303327878,0.8555008210180624,0.855838617975071
0.27650817254821397,0.3103623751833409,0.3534091628831008,0.874113475177305,0.8555008210180624,0.8542860266783294
0.2740555325948795,0.3094781136584295,0.3657786006410721,0.8715220949263502,0.8555008210180624,0.8570030614476274
0.2744385243047474,0.30903928341985204,0.3550032848012075,0.867430441898527,0.8571428571428571,0.8573092062103651
0.2721575644665966,0.3110331047023507,0.34645321842876364,0.8709765411893071,0.8472906403940886,0.8418871637874481
0.2662440393540746,0.3027446289499536,0.37862960800944484,0.8767048554282597,0.825944170771757,0.8122895254756177
0.2686236870301856,0.3010871135921863,0.3665247834570498,0.878341516639389,0.8341543513957307,0.8208069101246447
0.2624527124258188,0.29895793858344477,0.34000065800395896,0.8769776322967813,0.8555008210180624,0.8515689919090312
0.26126920926525365,0.29828289312966455,0.34363597934860707,0.8810692853246045,0.8440065681444991,0.8362289525475618
0.25034392580788317,0.2861132876377449,0.3396725925710205,0.8818876159301691,0.8538587848932676,0.8481576645528099
0.2445343200501463,0.28175168947824286,0.34906154636091785,0.8872067648663393,0.8505747126436781,0.8444401924338509
0.24509697362365973,0.28300006855919396,0.3471613746558504,0.8854337152209493,0.8505747126436781,0.8444401924338509
0.24756783607938676,0.2841404298908777,0.34470495009069957,0.8829787234042553,0.8620689655172413,0.8586157883227641
0.24419942938819714,0.28129584400366386,0.3363025051423873,0.8881614839061648,0.8637110016420362,0.8600863765580582
0.2409356428433232,0.27972988679444144,0.43091462232013444,0.8892525913802509,0.8275862068965517,0.8354963918652963
0.23679473105994847,0.2749520869314898,0.3572855984244636,0.889798145117294,0.8440065681444991,0.8323474743057074
0.23501540096939033,0.2736853359666472,0.35030532353030047,0.8893889798145117,0.8571428571428571,0.8584736496829215
0.23833297038592086,0.27852659136365815,0.3385690994842103,0.8878887070376432,0.8555008210180624,0.8519571397332166
0.23037774599905686,0.267025259821851,0.33780498731703984,0.8952536824877251,0.8538587848932676,0.8469932210802537
0.21675635260502887,0.2555274203118898,0.3342907809467347,0.8975722858701582,0.8538587848932676,0.8504865514979225
0.21161510548628035,0.2500535560577734,0.3479192637653382,0.901936715766503,0.8571428571428571,0.8569210583861797
0.2114298669971928,0.24952673528341407,0.3558824929502014,0.90316421167485,0.8390804597701149,0.8267712661272688
0.20604968622156133,0.24514988879330224,0.34728525375889246,0.9048008728859793,0.8505747126436781,0.8432757489612945
0.20741608618584345,0.24737040681456582,0.35458417821596017,0.9023458810692854,0.8440065681444991,0.8327356221298929
